4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.6,1.9833333,0.5
4.9,3.9,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.1
4.9,3.7,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.1
4.3,3.1999998,1.9833333,0.1
6.1,4.0,1.9833333,0.5
6.1,4.4,1.9833333,0.5
4.9,3.9,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
6.1,3.8,1.9833333,0.5
4.9,3.8,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.7,1.9833333,0.5
4.9,3.6,1.0,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,4.1,1.9833333,0.1
5.5,4.2,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
5.5,3.1999998,1.9833333,0.5
4.9,3.6,1.9833333,0.1
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,2.4,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.8,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.8,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
4.9,3.7,1.9833333,0.5
4.9,3.1999998,1.9833333,0.5
7.2999997,3.1999998,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
7.2999997,3.1999998,3.95,1.3000001
5.5,2.4,3.95,1.3000001
6.1,2.8,3.95,1.3000001
6.1,2.8,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
4.9,2.4,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
4.9,2.4,3.95,1.3000001
4.9,2.0,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
6.1,2.4,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
6.7,3.1999998,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
6.1,2.4,3.95,1.3000001
6.1,2.4,3.95,1.3000001
6.1,2.4,3.95,1.3000001
6.1,3.1999998,3.95,2.1
6.1,2.8,3.95,1.3000001
6.1,2.4,3.95,1.3000001
6.1,2.8,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
7.2999997,2.8,3.95,1.3000001
6.7,3.1999998,5.916667,1.7
6.1,3.1999998,3.95,1.3000001
6.1,2.4,3.95,1.3000001
5.5,2.4,3.95,1.3000001
5.5,2.4,3.95,1.3000001
6.1,2.4,3.95,1.3000001
6.1,2.4,5.916667,1.3000001
4.9,3.1999998,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
6.7,3.1999998,3.95,1.3000001
6.1,2.4,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
5.5,2.4,3.95,1.3000001
5.5,2.4,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
6.1,2.4,3.95,1.3000001
4.9,2.4,3.95,1.3000001
6.1,2.4,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
6.1,3.1999998,3.95,1.3000001
4.9,2.4,3.95,1.3000001
6.1,2.8,3.95,1.3000001
6.1,3.1999998,5.916667,2.5
6.1,2.4,5.916667,2.1
7.2999997,3.1999998,5.916667,2.1
6.1,3.1999998,5.916667,2.1
6.1,3.1999998,5.916667,2.1
7.2999997,3.1999998,5.916667,2.1
4.9,2.4,3.95,1.7
7.2999997,3.1999998,5.916667,2.1
6.7,2.4,5.916667,2.1
7.2999997,3.6,5.916667,2.5
6.1,3.1999998,5.916667,2.1
6.1,2.4,5.916667,2.1
7.2999997,3.1999998,5.916667,2.1
6.1,2.4,5.916667,2.1
6.1,2.8,5.916667,2.1
6.1,3.1999998,5.916667,2.1
6.1,3.1999998,5.916667,2.1
7.2999997,3.8,5.916667,2.1
7.2999997,2.4,6.9,2.1
6.1,2.4,5.916667,1.3000001
7.2999997,3.1999998,5.916667,2.1
6.1,2.8,3.95,2.1
7.2999997,2.8,5.916667,2.1
6.1,2.4,3.95,2.1
6.7,3.1999998,5.916667,2.1
7.2999997,3.1999998,5.916667,2.1
6.1,2.8,3.95,2.1
6.1,3.1999998,3.95,2.1
6.1,2.8,5.916667,2.1
7.2999997,3.1999998,5.916667,1.3000001
7.2999997,2.8,5.916667,2.1
7.9,3.8,5.916667,2.1
6.1,2.8,5.916667,2.1
6.1,2.8,5.916667,1.3000001
6.1,2.4,5.916667,1.3000001
7.2999997,3.1999998,5.916667,2.1
6.1,3.1999998,5.916667,2.1
6.1,3.1999998,5.916667,2.1
6.1,3.1999998,3.95,2.1
7.2999997,3.1999998,5.916667,2.1
6.7,3.1999998,5.916667,2.1
7.2999997,3.1999998,5.916667,2.1
6.1,2.4,5.916667,2.1
7.2999997,3.1999998,5.916667,2.1
6.7,3.1999998,5.916667,2.5
6.7,3.1999998,5.916667,2.1
6.1,2.4,5.916667,2.1
6.1,3.1999998,5.916667,2.1
6.1,3.1999998,5.916667,2.1
6.1,3.1999998,5.916667,2.1
