4.9000006,3.4666667,1.3277777,0.23333333
4.9000006,2.9333334,1.3277777,0.23333333
4.5,3.1999998,1.3277777,0.23333333
4.5,3.1999998,1.3277777,0.23333333
4.9000006,3.6,1.3277777,0.23333333
5.3,3.9,1.9833332,0.5
4.5,3.4666667,1.3277777,0.23333333
4.9000006,3.4666667,1.3277777,0.23333333
4.5,2.9333334,1.3277777,0.23333333
4.9000006,3.1999998,1.3277777,0.1
5.3,3.733333,1.3277777,0.23333333
4.9000006,3.4666667,1.3277777,0.23333333
4.9000006,2.9333334,1.3277777,0.1
4.3,2.9333334,1.3277777,0.1
5.700001,4.0,1.3277777,0.23333333
5.700001,4.4,1.3277777,0.5
5.3,3.9,1.3277777,0.5
4.9000006,3.4666667,1.3277777,0.23333333
5.700001,3.733333,1.9833332,0.23333333
4.9000006,3.733333,1.3277777,0.23333333
5.3,3.4666667,1.9833332,0.23333333
4.9000006,3.733333,1.3277777,0.5
4.5,3.6,1.0,0.23333333
4.9000006,3.1999998,1.9833332,0.5
4.9000006,3.4666667,1.9833332,0.23333333
4.9000006,2.9333334,1.3277777,0.23333333
4.9000006,3.4666667,1.3277777,0.5
5.3,3.4666667,1.3277777,0.23333333
5.3,3.4666667,1.3277777,0.23333333
4.5,3.1999998,1.3277777,0.23333333
4.9000006,3.1999998,1.3277777,0.23333333
5.3,3.4666667,1.3277777,0.5
5.3,4.1,1.3277777,0.1
5.3,4.2,1.3277777,0.23333333
4.9000006,3.1999998,1.3277777,0.23333333
4.9000006,3.1999998,1.3277777,0.23333333
5.3,3.4666667,1.3277777,0.23333333
4.9000006,3.6,1.3277777,0.1
4.5,2.9333334,1.3277777,0.23333333
4.9000006,3.4666667,1.3277777,0.23333333
4.9000006,3.4666667,1.3277777,0.23333333
4.5,2.2666667,1.3277777,0.23333333
4.5,3.1999998,1.3277777,0.23333333
4.9000006,3.4666667,1.3277777,0.5
4.9000006,3.733333,1.9833332,0.5
4.9000006,2.9333334,1.3277777,0.23333333
4.9000006,3.733333,1.3277777,0.23333333
4.5,3.1999998,1.3277777,0.23333333
5.3,3.733333,1.3277777,0.23333333
4.9000006,3.1999998,1.3277777,0.23333333
6.9000006,3.1999998,4.6055555,1.0333333
6.500001,3.1999998,4.6055555,1.5666667
6.9000006,3.1999998,4.6055555,1.5666667
5.3,2.2666667,3.2944443,1.0333333
6.500001,2.8,4.6055555,1.5666667
5.700001,2.8,4.6055555,1.0333333
6.1000004,3.1999998,4.6055555,1.5666667
4.9000006,2.2666667,3.2944443,1.0333333
6.500001,2.9333334,4.6055555,1.0333333
5.3,2.6666665,3.2944443,1.0333333
4.9000006,2.0,3.2944443,1.0333333
5.700001,2.9333334,3.2944443,1.5666667
6.1000004,2.2666667,3.2944443,1.0333333
6.1000004,2.9333334,4.6055555,1.0333333
5.700001,2.9333334,3.2944443,1.0333333
6.500001,3.1999998,4.6055555,1.0333333
5.700001,2.9333334,4.6055555,1.5666667
5.700001,2.6666665,3.2944443,1.0333333
