5.0500007,3.5000005,1.2458334,0.2
4.7500005,2.9,1.2458334,0.2
4.7500005,3.1000004,1.2458334,0.2
4.4500003,3.1000004,1.7375,0.2
5.0500007,3.5000005,1.2458334,0.2
5.350001,3.9,1.7375,0.4
4.4500003,3.3000002,1.2458334,0.3
5.0500007,3.3000002,1.7375,0.2
4.4500003,2.9,1.2458334,0.2
4.7500005,3.1000004,1.7375,0.1
5.350001,3.7000003,1.7375,0.2
4.7500005,3.3000002,1.7375,0.2
4.7500005,2.9,1.2458334,0.1
4.3,2.9,1.2458334,0.1
5.650001,4.0,1.2458334,0.2
5.650001,4.4,1.7375,0.4
5.350001,3.9,1.2458334,0.4
5.0500007,3.5000005,1.2458334,0.3
5.650001,3.7000003,1.7375,0.3
5.0500007,3.7000003,1.7375,0.3
5.350001,3.3000002,1.7375,0.2
5.0500007,3.7000003,1.7375,0.4
4.4500003,3.5000005,1.0,0.2
5.0500007,3.3000002,1.7375,0.5
4.7500005,3.3000002,1.7375,0.2
5.0500007,2.9,1.7375,0.2
5.0500007,3.3000002,1.7375,0.4
5.0500007,3.5000005,1.7375,0.2
5.0500007,3.3000002,1.2458334,0.2
4.7500005,3.1000004,1.7375,0.2
4.7500005,3.1000004,1.7375,0.2
5.350001,3.3000002,1.7375,0.4
5.0500007,4.1,1.7375,0.1
5.350001,4.2,1.2458334,0.2
4.7500005,3.1000004,1.7375,0.2
5.0500007,3.1000004,1.2458334,0.2
5.350001,3.5000005,1.2458334,0.2
4.7500005,3.5000005,1.2458334,0.1
4.4500003,2.9,1.2458334,0.2
5.0500007,3.3000002,1.7375,0.2
5.0500007,3.5000005,1.2458334,0.3
4.4500003,2.3000002,1.2458334,0.3
4.4500003,3.1000004,1.2458334,0.2
5.0500007,3.5000005,1.7375,0.9
5.0500007,3.7000003,1.7375,0.4
4.7500005,2.9,1.2458334,0.3
5.0500007,3.7000003,1.7375,0.2
4.4500003,3.1000004,1.2458334,0.2
5.350001,3.7000003,1.7375,0.2
5.0500007,3.3000002,1.2458334,0.2
6.850002,3.1000004,4.6875,1.4
6.2500014,3.1000004,4.6875,1.5
6.850002,3.1000004,4.6875,1.5
5.350001,2.3000002,3.2125,1.3
6.5500016,2.7000003,4.6875,1.5
5.650001,2.7000003,4.6875,1.3
6.2500014,3.3000002,4.6875,1.6
4.7500005,2.4,3.2125,0.9
6.5500016,2.9,4.6875,1.3
5.0500007,2.7000003,3.2125,1.4
5.0500007,2.0,3.2125,0.9
5.9500012,2.9,3.2125,1.5
5.9500012,2.2,3.2125,0.9
5.9500012,2.9,4.6875,1.4
5.650001,2.9,3.2125,1.3
6.5500016,3.1000004,3.2125,1.4
5.650001,2.9,4.6875,1.5
5.650001,2.7000003,3.2125,0.9
6.2500014,2.2,4.6875,1.5
5.650001,2.5,3.2125,0.9
5.9500012,3.1000004,4.6875,1.8000001
5.9500012,2.7000003,3.2125,1.3
6.2500014,2.5,4.6875,1.5
5.9500012,2.7000003,4.6875,0.9
6.2500014,2.9,3.2125,1.3
6.5500016,2.9,3.2125,1.4
6.850002,2.7000003,4.6875,1.4
6.5500016,2.9,5.179167,1.7
5.9500012,2.9,4.6875,1.5
5.650001,2.5,3.2125,0.9
5.350001,2.4,3.2125,0.9
5.350001,2.4,3.2125,0.9
5.650001,2.7000003,3.2125,0.9
5.9500012,2.7000003,5.179167,1.6
5.350001,2.9,4.6875,1.5
5.9500012,3.3000002,4.6875,1.6
6.5500016,3.1000004,4.6875,1.5
6.2500014,2.3000002,3.2125,1.3
5.650001,2.9,3.2125,1.3
5.350001,2.5,3.2125,1.3
5.350001,2.5,3.2125,0.9
5.9500012,2.9,4.6875,1.4
5.650001,2.5,3.2125,0.9
5.0500007,2.3000002,3.2125,0.9
5.650001,2.7000003,3.2125,1.3
5.650001,2.9,3.2125,0.9
5.650001,2.9,3.2125,1.3
6.2500014,2.9,3.2125,1.3
5.0500007,2.5,3.2125,0.9
5.650001,2.7000003,3.2125,1.3
6.2500014,3.3000002,6.1625004,2.4
5.650001,2.7000003,5.179167,1.8000001
7.150002,2.9,5.6708336,2.0
6.2500014,2.9,5.6708336,1.8000001
6.5500016,2.9,5.6708336,2.2000003
7.6,2.9,6.654167,2.0
4.7500005,2.5,4.6875,1.7
7.150002,2.9,6.1625004,1.8000001
6.5500016,2.5,5.6708336,1.8000001
7.150002,3.5000005,6.1625004,2.4
6.5500016,3.1000004,5.179167,2.0
6.2500014,2.7000003,5.179167,1.8000001
6.850002,2.9,5.6708336,2.0
5.650001,2.5,5.179167,2.0
5.650001,2.7000003,5.179167,2.4
6.2500014,3.1000004,5.179167,2.2000003
6.5500016,2.9,5.6708336,1.8000001
7.7,3.7000003,6.654167,2.2000003
7.7,2.5,6.654167,2.2000003
5.9500012,2.2,5.179167,1.5
6.850002,3.1000004,5.6708336,2.2000003
5.650001,2.7000003,4.6875,2.0
7.7,2.7000003,6.654167,2.0
6.2500014,2.7000003,4.6875,1.8000001
6.5500016,3.3000002,5.6708336,2.0
7.150002,3.1000004,6.1625004,1.8000001
6.2500014,2.7000003,4.6875,1.8000001
5.9500012,2.9,4.6875,1.8000001
6.2500014,2.7000003,5.6708336,2.0
7.150002,2.9,5.6708336,1.6
7.4,2.7000003,6.1625004,1.8000001
7.9,3.7000003,6.1625004,2.0
6.2500014,2.7000003,5.6708336,2.2000003
6.2500014,2.7000003,5.179167,1.5
5.9500012,2.5,5.6708336,1.4
7.7,2.9,6.1625004,2.2000003
6.2500014,3.3000002,5.6708336,2.4
6.2500014,3.1000004,5.6708336,1.8000001
5.9500012,2.9,4.6875,1.8000001
6.850002,3.1000004,5.179167,2.0
6.5500016,3.1000004,5.6708336,2.4
6.850002,3.1000004,5.179167,2.2000003
5.650001,2.7000003,5.179167,1.8000001
6.850002,3.1000004,5.6708336,2.2000003
6.5500016,3.3000002,5.6708336,2.4
6.5500016,2.9,5.179167,2.2000003
6.2500014,2.5,5.179167,1.8000001
6.5500016,2.9,5.179167,2.0
6.2500014,3.3000002,5.179167,2.2000003
5.9500012,2.9,5.179167,1.8000001
